Company ID,Company Name,PL,book_tier,joel_tier,joel_spine_trigger,joel_last_referral,applied_tier,reason
faf664cc-930b-4471-8786-7027f805cedd,Total Urgent Care - Romeo,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
e7cc65bc-b486-4ee3-9c39-431666859cbd,1st Choice Urgent Care,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
14f29ff1-cd7e-4e90-b5c7-b1114551c5b9,Henry Ford Go Health Urgent Care,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
511c5edc-9fe5-44dc-b631-69f48c935e73,Corewell Urgent Care - Troy Big Beaver,Kristen,Prospect,Tier 2,,2026-06-10,Tier 2,"Joel Tier 2, last referral 2026-06-10 (2026 evidence)"
58ce6981-3668-40d7-a9ea-7f6ba4719e33,Accurate Care,Kristen,Prospect,Tier 1,2025-03-27,2026-09-17,Prospect,Joel T1 on 2025 spine (2025-03-27); a 2026 referral on 2026-09-17 but its service line is unknown — not applied; Joel to classify
9dbafad6-bad5-421c-bec8-8112562a4102,BIRMINGHAM URGENT CARE,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
84517759-b9dd-46e5-8818-0b0a7328e778,Ferndale Urgent Care - Ferndale,Coty,Prospect,Prospect,,,Prospect,Joel agrees
a839f0c3-df5e-4b4a-b1ff-dbcb2a88c72e,Get Well Urgent Care,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
c21695fc-3a92-49d2-98ff-4df85fbc978e,Urgent Care (may be closed),Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
97f110e5-f280-4ae6-b58b-878fff7bea1d,WellNow - Port Huron,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
d911ee9b-87d5-4419-9459-d90940e1f3a9,MHP Urgent Care,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
f4f566d7-e388-4604-883a-96713824cbff,Emcura urgent care novi,Coty,Prospect,Prospect,,,Prospect,Joel agrees
36e9cce5-5a26-4a02-82a5-f3881f0155d8,Beaumont Urgent Care - Rochester,Coty,Prospect,Prospect,,,Prospect,Joel agrees
24378dba-bc30-4fc4-a4b7-d1eeb12c2bed,BEAUMONT URGENT CARE BY WELLSTREET,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
a0df6e96-dc13-4be6-9848-69de4f1ef224,Doctors Urgent Care & Telemedicine By Doctors Urgent Care Group,Coty,Prospect,Prospect,,,Prospect,Joel agrees
1043281272,Metro Urgent Care & Family Medicine Center,Coty,Prospect,Prospect,,,Prospect,Joel agrees
0375b16c-fbbe-4e95-b99a-f0c6db1f70b3,"Shelby Township, Ascension MyHealth Urgent Care",Coty,Prospect,Prospect,,,Prospect,Joel agrees
d753c22b-95f8-492b-a038-1ae4d67bd1af,NEU Urgent Care,Kristen,Prospect,Tier 2,,2026-09-01,Tier 2,"Joel Tier 2, last referral 2026-09-01 (2026 evidence)"
33d922b5-049a-4ce1-9be5-8154de437c32,iCare Urgent Care,Coty,Prospect,Prospect,,,Prospect,Joel agrees
ad812b91-cf8d-48ca-b32b-6a2501ba9e67,Corewell Health Urgent Care-Canton,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
5987a248-132b-4684-b3fa-003e3baf072b,MI Express Care-Brighton,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
bd74ec57-62d3-4b21-a47a-9799946e8417,Advance Urgent Care - Brighton,Coty,Prospect,Prospect,,,Prospect,Joel agrees
d8aafaa0-98a0-4a27-a6e8-23880449c8ef,Madison Heights Urgent Care & Pediatrics,Kristen,Prospect,Tier 3,,2025-02-21,Prospect,Joel Tier 3 on 2025-only evidence (last referral 2025-02-21) — not applied
0d9a0431-68d2-418b-8bc3-e5dcde51a781,Delta Urgent Care,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
dc050567-853b-49ac-98c5-94f6a1e2d5bc,Commerce Urgent Care,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
b1b05cd9-f2e8-4d2c-bfb9-9855eedc7b35,Get Well Urgent Care - Harper Woods,Coty,Prospect,Prospect,,,Prospect,Joel agrees
4c1b1f69-04c6-41cb-bc6f-9887a1841459,Blue Water Urgent Care - Fort Gratiot,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
ce05f9ae-2ed1-4743-9131-ddf0d57e59eb,Get well urgent care,Jasmine,Prospect,Tier 2,,2026-08-06,Tier 2,"Joel Tier 2, last referral 2026-08-06 (2026 evidence)"
e2ff9b74-2f79-451c-a250-faabdd5cdea5,Jawad Agha MD - Hazel Park Urgent Care,Kristen,Prospect,Tier 1,2025-04-16,2025-06-19,Prospect,"Joel T1 on 2025-only evidence (trigger 2025-04-16, last referral 2025-06-19) — not applied"
867883a9-7ae9-4650-baf4-a25c254790f2,Ypsilanti Urgent Care,Coty,Prospect,Prospect,,,Prospect,Joel agrees
1e85e41b-fe47-4fb4-b922-9b6727fd0adc,Quality Urgent Care,Coty,Prospect,Prospect,,,Prospect,Joel agrees
c5e50782-22b2-4b1c-b8bd-e64dc8af9e49,Michigan Urgent Care - Waterford,Coty,Prospect,Prospect,,,Prospect,Joel agrees
4af79326-5aa7-44a0-a943-6a20f34da097,Springfield Urgent Care - White Lake,Coty,Prospect,Prospect,,,Prospect,Joel agrees
9527dd19-dcb5-489a-b752-994da58c18f3,IHA Urgent Care - Waterford,Coty,Prospect,Prospect,,,Prospect,Joel agrees
d6c317bb-9974-44d5-aa7a-c0ad37de370c,Doctors Urgent Care - Warren,Coty,Prospect,Prospect,,,Prospect,Joel agrees
59118ec3-46bb-42ca-97aa-588d1a13cc56,1st Choice Urgent Care - Warren,Coty,Prospect,Prospect,,,Prospect,Joel agrees
f7427d49-e600-418e-864d-6b855fb0a32f,Lifetime Urgent Care,Coty,Prospect,Prospect,,,Prospect,Joel agrees
3d40aad9-2039-45f6-9354-c7898a0e9edd,Springfield Urgent Care - Saline,Coty,Prospect,Prospect,,,Prospect,Joel agrees
af230dfe-62c0-46c5-b2ba-8675673f7f29,Holly Urgent Care,Coty,Prospect,Prospect,,,Prospect,Joel agrees
e09e3f14-0f10-4a6d-b300-e02135f1fdc3,Concentra Urgent Care - Brighton,Coty,Prospect,Prospect,,,Prospect,Joel agrees
8af6672b-5669-4f86-96a6-5abba977004f,Trinity Health Urgent Care - Domino's Farms,Coty,Prospect,Prospect,,,Prospect,Joel agrees
48de5625-7440-4718-a3a8-79c9e8b4c7f4,Ouch Urgent Care - Howell,Coty,Prospect,Prospect,,,Prospect,Joel agrees
d438e399-8a2a-4a42-81d4-73f667a29ce6,Springfield Urgent Care - Highland,Coty,Prospect,Prospect,,,Prospect,Joel agrees
103cc5fd-c818-4258-bd61-373266f5cff0,Springfield Urgent Care - Clarkston,Coty,Prospect,Prospect,,,Prospect,Joel agrees
a2c15809-a7f8-42cc-8369-61d49805b900,IHA Urgent Care  - Howell,Coty,Prospect,Prospect,,,Prospect,Joel agrees
bd22e008-94f1-4473-9651-7c021e3debb8,IHA Urgent Care - East Brighton,Coty,Prospect,Prospect,,,Prospect,Joel agrees
3170d2bb-6dd4-4b86-9eda-bc914a133631,IHA Urgent Care - Saline,Coty,Prospect,Prospect,,,Prospect,Joel agrees
f7be1690-cb5d-4362-bb71-e559b5e4567f,IEP Urgent Care - Brighton,Coty,Prospect,Prospect,,,Prospect,Joel agrees
9f680ea8-301b-4a6f-83ba-f4b5685718fd,My Health Urgent Care (Ascension) - Macomb,Coty,Prospect,Prospect,,,Prospect,Joel agrees
d4620d29-9f8b-4d7a-bb42-364dcc4d9820,GoHealth Urgent Care (Henry Ford) - Fraser,Coty,Prospect,Prospect,,,Prospect,Joel agrees
e2f41ea8-7e05-48df-ad37-d1578e7f2322,GoHealth Urgent Care (Henry Ford) - Chesterfield,Coty,Prospect,Prospect,,,Prospect,Joel agrees
f4a4eef5-3856-4201-9483-94c6b9857e79,Concentra Urgent Care - Chesterfield,Coty,Prospect,Prospect,,,Prospect,Joel agrees
678b62fe-1c1a-4d88-8942-bb88702d4d33,Movement Orthopedics Urgent care,Coty,Prospect,Prospect,,,Prospect,Joel agrees
b8940e3e-f2b5-47e9-917d-2c97dc5ad49d,Pine Knob Urgent Care,Coty,Prospect,Prospect,,,Prospect,Joel agrees
1881629723,Ascent Urgent Care - Howell,Coty,Prospect,Prospect,,,Prospect,Joel agrees
07-220-5246,Healthy Urgent Care - New Hudson,Coty,Prospect,Prospect,,,Prospect,Joel agrees
fbd70752-f798-4dce-ba4a-35c1dcef41d3,St Joseph Urgent Care,Coty,Prospect,Prospect,,,Prospect,Joel agrees
1952322703,Blue Water Urgent Care Clinic,Coty,Prospect,Prospect,,,Prospect,Joel agrees
e6c44fb2-7d30-4ed2-8cfb-26e752963673,Refuah Urgent Care,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
e36ed372-c2ff-41ee-ae57-7ed775ffa214,Beaumont urgent care northville,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
e214e69c-e5ed-41b8-93f8-8222a6d7f778,Trinity Health Urgent Care - Domino's Farms,Jasmine,Prospect,Tier 2,,2025-12-17,Prospect,Joel Tier 2 on 2025-only evidence (last referral 2025-12-17) — not applied
b0bfb933-e93f-4cbc-ae04-af5215ebf58b,Ford health go health urgent care,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
3334f2b3-d223-4064-b9eb-17a2a939cafd,Trenton Urgent care,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
a9e468b9-b41a-4205-a0b3-bbf1f8829426,Medical center (HMC)Urgent Care,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
44f714eb-9f77-41f5-88ac-35e71ca0be30,Trinity health urgent care,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
512973f9-6ce5-4941-bf0e-dbc021ae2dc0,"COMMERCE PRIMARY CARE, PC",Kristen,Tier 1,Tier 1,2026-08-11,2026-09-04,Tier 1,Joel agrees
a29bc662-1f09-48ea-a1f5-efe24cc01eeb,Great Lakes Medicine,Coty,Tier 1,Prospect,,,Tier 1,Joel says Prospect — NOT applied (book evidence: 5 spine in 2026; never demote a proven sender) — Joel to reconcile
6abec30d-30ef-4f35-8e04-85112389bfb1,JOEL WELLNESS CLINIC,Coty,Tier 1,Tier 1,2025-11-03,2025-12-10,Tier 1,Joel agrees
4c627c72-5211-427f-b03c-9a4115066f1b,Prism Medical Group - Internal Medicine & Pediatrics,Coty,Tier 1,Tier 1,2025-08-14,2026-08-13,Tier 1,Joel agrees
8dd680b0-5504-40bd-8956-3ce07e763aef,Forum Medical Clinic,Coty,Tier 1,Prospect,,,Tier 1,Joel says Prospect — NOT applied (book evidence: 1 spine in 2026; never demote a proven sender) — Joel to reconcile
0abe56b9-ecf8-4706-9f08-0290ed41462d,LIVINGSTON PEDIATRICS CENTER,Coty,Tier 1,Tier 1,2026-07-30,2026-08-03,Tier 1,Joel agrees
5dc1c26e-27ff-48e0-a625-f7bd13fbec29,Integrative Family Care,Coty,Tier 1,Tier 1,2025-10-15,2025-10-15,Tier 1,Joel agrees
64d22f56-785d-4c7c-82b7-633503c2e209,Western Wayne Family Health Services,Coty,Tier 1,Tier 1,2025-10-08,2026-03-09,Tier 1,Joel agrees
8c790bf8-a496-4f6f-9902-402d9161edf4,Epic Medical Center,Jasmine,Tier 1,Prospect,,,Tier 1,Joel says Prospect — NOT applied (book evidence: 1 spine in 2026; never demote a proven sender) — Joel to reconcile
aa8fcbbf-8270-44a6-970a-2c658d2d4a7a,WATERFORD PRIMARY HEALTH SERVICES,Coty,Tier 1,Tier 1,2025-09-10,2026-01-20,Tier 1,Joel agrees
15026899-b09b-464e-b26a-4486bbf3eea1,Suzanne Romadan MD,Coty,Tier 1,Tier 1,2025-05-28,2025-05-28,Tier 1,Joel agrees
1bbdc392-4094-4dce-8e3e-18e33a01eb19,McLaren Macomb Neurology,Coty,Tier 1,Prospect,,,Tier 1,Joel says Prospect — NOT applied (book evidence: 1 spine in 2026; never demote a proven sender) — Joel to reconcile
238493f1-252e-44f0-8f33-c840c2ac0e34,Holistic Chiropractic,Coty,Tier 1,Prospect,,,Tier 1,Joel says Prospect — NOT applied (book evidence: 1 spine in 2026; never demote a proven sender) — Joel to reconcile
3d95d010-52eb-4841-9316-22220693c3bd,DEARBORN HEIGHTS MEDICAL CENTER,Coty,Tier 1,Tier 1,2025-10-14,2025-10-14,Tier 1,Joel agrees
68c76237-1e8e-4448-9e8d-a42cbdbedcaf,"BINING AND DAS, MEDICAL GROUP",Coty,Tier 1,Prospect,,,Tier 1,Joel says Prospect — NOT applied (book evidence: 1 spine in 2026; never demote a proven sender) — Joel to reconcile
7ba5f22d-a044-4e77-9eae-086d15413f50,Beacon Orthopedics of Michigan - Livonia,Coty,Tier 1,Tier 3,,2025-05-30,Tier 1,Joel says Tier 3 — NOT applied (book evidence: 1 spine in 2026; never demote a proven sender) — Joel to reconcile
844322a5-4a2c-4d0a-88c7-39ec6ed76c75,M-15 Family Medical Center,Coty,Tier 1,Tier 1,2025-07-28,2025-07-28,Tier 1,Joel agrees
9c24b1ab-48f9-4d41-83ff-43d74baa9088,McLaren Oakland Internal Medicine - Clarkston,Coty,Tier 1,Tier 1,2025-06-13,2025-06-13,Tier 1,Joel agrees
da0bd712-1fc8-4693-ae85-c809fe42f765,Kidz Care Clinic,Coty,Tier 1,Tier 1,2025-08-14,2025-08-14,Tier 1,Joel agrees
e1818c9d-7718-4454-ab0c-0a8e8c3b9f7f,Tedd March,Coty,Tier 1,Tier 1,2025-06-04,2025-06-04,Tier 1,Joel agrees
989f0eea-dc08-4445-9a51-ee7663255964,Michigan Spine Institute,Coty,Tier 2,Tier 2,,2026-08-05,Tier 2,Joel agrees
1073597985,Corewell East Area Family Practice - Roseville,Coty,Tier 2,Tier 2,,2026-06-24,Tier 2,Joel agrees
1407823339,Harper Family Practice,Coty,Tier 2,Tier 1,2025-01-29,2026-07-14,Tier 2,Joel T1 on 2025 spine (2025-01-29); a 2026 referral on 2026-07-14 but its service line is unknown — not applied; Joel to classify
22ccde8b-8dd4-4aaa-8db9-5055b09fd895,Eastlake Cardiovascular,Coty,Tier 2,Tier 2,,2026-07-02,Tier 2,Joel agrees
4577fb37-d9fa-4419-b6fb-c03631ab0fb4,FAMILY FIRST HEALTHCARE ARMADA,Coty,Tier 2,Tier 2,,2026-04-28,Tier 2,Joel agrees
4fa47178-a5bd-4388-97c6-e2410d38d413,Great Lakes Pediatrics,Coty,Tier 2,Prospect,,,Tier 2,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
61237db8-8f80-4520-af3b-5c71bf4de45f,John Vassallo MD -Howell,Coty,Tier 2,Prospect,,,Tier 2,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
928b1923-108e-4774-8ccd-e9fd13845fbd,"AIRPORT FAMILY PHYSICIANS, LLC",Coty,Tier 2,Tier 2,,2025-11-24,Tier 2,Joel agrees
a320a856-33fb-458b-8907-d98101fceb1b,Roger D Ajluni MD PC,Coty,Tier 2,Tier 2,,2025-08-28,Tier 2,Joel agrees
a86dc162-e205-4e2c-a7ef-b46512dc14ba,1st Choice Urgent Care- Rochester,Coty,Tier 2,Prospect,,,Tier 2,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
4d38264b-b17e-42b4-9043-92ff06e62c09,WARREN PODIATRY,Coty,Prospect,Tier 3,,2026-09-03,Tier 3,"Joel Tier 3, last referral 2026-09-03 (2026 evidence)"
bc1966c5-6f92-4afa-ad26-6886bba399f9,ProMed Urgent Care and Primary Care,Coty,Prospect,Prospect,,,Prospect,Joel agrees
c47f040d-217f-4526-bd80-92b1073a4d77,Foot & Ankle Specialists of Southeast Michigan - Warren,Coty,Prospect,Tier 3,,2026-06-25,Tier 3,"Joel Tier 3, last referral 2026-06-25 (2026 evidence)"
6c29d59b-0b61-4f52-b7a7-f29818051f07,Village Medical - Walled Lake,Jasmine,Tier 1,Tier 1,2026-04-01,2026-08-17,Tier 1,Joel agrees
10524116-5eb6-4e8c-b740-351bf86df478,"TRUST FAMILY CARE CENTER, PLLC",Kristen,Tier 1,Tier 1,2025-08-04,2025-08-04,Tier 1,Joel agrees
23783a21-557a-406e-a930-d9d15e509c4d,UofM Canton Health Center Adult Medicine & Pediatrics,Jasmine,Tier 1,Tier 1,2025-08-19,2026-08-03,Tier 1,Joel agrees
f8ca6ea0-fb53-4992-8eb2-618cc75d56ff,"WESTERN WAYNE PHYSICIANS, PLC",Jasmine,Tier 1,Prospect,,,Tier 1,Joel says Prospect — NOT applied (book evidence: 1 spine in 2026; never demote a proven sender) — Joel to reconcile
3b12c579-0694-4d99-9a66-96f56d80d5e7,Michigan primary care center/urgent care,Jasmine,Tier 2,Tier 3,,2025-03-18,Tier 2,Joel says Tier 3 — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
5a20e303-4955-44e6-b500-198952d6dc85,Dynamic Healthcare,Jasmine,Tier 2,Tier 2,,2026-01-16,Tier 2,Joel agrees
1226fb9f-b48d-4314-8a3b-0d8800bc60e1,"MICHAEL DUCATO, MD, PC",Jasmine,Prospect,Tier 3,,2026-08-03,Tier 3,"Joel Tier 3, last referral 2026-08-03 (2026 evidence)"
1864e76b-9568-4504-a034-03ad20ed998d,Rehabilitation Physicians - Howell,Jasmine,Prospect,Tier 3,,2026-08-17,Tier 3,"Joel Tier 3, last referral 2026-08-17 (2026 evidence)"
1891767695,Express health urgent care,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
a3d9f2e6-b3cf-4fda-87e5-1cbd899fa7b6,UNIVERSITY PAIN CLINIC ASSOCIATES,Jasmine,Prospect,Tier 2,,2026-07-20,Tier 2,"Joel Tier 2, last referral 2026-07-20 (2026 evidence)"
0aec7757-4391-42a3-94f2-3cfa9ea9aa99,Lily’s Medical Group,Kristen,Tier 1,Tier 1,2025-09-02,2026-08-18,Tier 1,Joel agrees
88431ac1-44b1-4daf-a322-1fb70f0223f1,Corewell Internal Medicine - Family Practice DEARBORN HEIGHTS,Kristen,Tier 1,Tier 1,2025-12-16,2026-08-11,Tier 1,Joel agrees
1427031756,Professional Village Medical Center,Kristen,Tier 1,Tier 1,2025-04-02,2026-08-17,Tier 1,Joel agrees
1a1e59ec-5621-4caa-a9e9-b4d86b5218e7,MICHIGAN PREMIER INTERNISTS,Kristen,Tier 1,Tier 1,2025-04-28,2025-10-29,Tier 1,Joel agrees
6f873c6d-498d-4d61-b717-d6648675da4e,White Lake Family Medicine,Kristen,Tier 1,Tier 1,2025-08-13,2025-08-13,Tier 1,Joel agrees
39254718-ba1d-4862-adfb-cd292a8eda27,Lakewood Primary Care,Kristen,Tier 1,Tier 1,2026-08-05,2026-08-05,Tier 1,Joel agrees
9e284312-a8af-43ff-9b39-5d4a8c1ed834,Macomb Pediatrics - Clinton Township,Kristen,Tier 1,Tier 2,,2025-01-16,Tier 1,Joel says Tier 2 — NOT applied (book evidence: 1 spine in 2026; never demote a proven sender) — Joel to reconcile
24a73c28-f1ec-4808-8b5a-4d6702f86f8a,Imad George MD P.C. MHP,Kristen,Tier 1,Tier 1,2025-08-11,2026-07-15,Tier 1,Joel agrees
144c374c-b718-48c1-9b9f-daffbf7ba530,Office of Lillman Dwarka MD,Kristen,Tier 1,Tier 1,2025-11-17,2025-11-19,Tier 1,Joel agrees
2e26f7de-9e76-464a-a322-fbef639b64d7,MALI AND MALI PEDIATRICS - use this one,Kristen,Tier 1,Tier 1,2025-12-03,2025-12-03,Tier 1,Joel agrees
1235147133,Middlebelt Medical Center,Kristen,Tier 1,Tier 1,2025-06-23,2026-02-16,Tier 1,Joel agrees
3ade325e-79e3-41bc-a8b9-565bcfc77f2c,Burhani Medical Center - use this one,Kristen,Tier 1,Tier 1,2025-06-18,2025-07-03,Tier 1,Joel agrees
44ca23fe-7723-4691-8484-5995f7be8e7e,"METROPOLITAN MEDICAL CENTER, PLLC",Kristen,Tier 1,Tier 1,2025-12-31,2025-12-31,Tier 1,Joel agrees
8b9ada78-08d8-45f0-8d09-c043db61a6fd,LAKES INTERNAL MEDICINE - 2150,Kristen,Tier 1,Tier 1,2025-09-15,2026-08-04,Tier 1,Joel agrees
abd1a370-f826-48dd-a800-9a15983f52e8,Clinton Preferred Pediatrics,Kristen,Tier 1,Tier 1,2025-09-24,2025-09-24,Tier 1,Joel agrees
b89491cd-a8b2-4493-8dba-2e2146e504a0,"WAYNE COMMUNITY HEALTH CENTERS, INC",Kristen,Tier 1,Tier 1,2025-03-14,2026-08-06,Tier 1,Joel agrees
d2472b07-69ea-403b-b954-d5d8227b1364,Hoover Primary Care Medical Group,Kristen,Tier 1,Tier 1,2026-08-20,2026-08-25,Tier 1,Joel agrees
ecbe00dd-1c49-4028-a575-d8852e23deba,Core Med  - White Lake,Kristen,Tier 1,Tier 1,2025-11-25,2025-11-25,Tier 1,Joel agrees
1023090552,Macomb Neurology Associates,Kristen,Tier 1,Tier 1,2025-11-25,2025-11-25,Tier 1,Joel agrees
3dfcef6a-be30-4421-b9ae-e70c90558ff6,Mercy Family Care Center,Kristen,Tier 1,Tier 3,,2025-03-25,Tier 1,Joel says Tier 3 — NOT applied (book evidence: 1 spine in 2026; never demote a proven sender) — Joel to reconcile
559bee40-1fa3-437d-9e4b-692838015293,Franklin Medical Consultants,Kristen,Tier 1,Tier 1,2025-11-24,2025-11-24,Tier 1,Joel agrees
5d0e63d7-bdd3-445e-a627-ef0ea5dc48f7,"ALAN L FELDMAN, DO, PC",Kristen,Tier 1,Tier 1,2025-10-27,2025-10-27,Tier 1,Joel agrees
77bba5d4-d050-4705-b292-6e3a8a78dec8,Oakland Medical Center,Kristen,Tier 1,Tier 1,2025-07-09,2025-07-09,Tier 1,Joel agrees
dafed37b-6f1e-43be-91b6-aba048a40332,NORTHWAY MEDICAL CENTER,Kristen,Tier 1,Tier 1,2025-09-03,2025-09-03,Tier 1,Joel agrees
dc78e75f-e0d1-4c67-8de9-8ea4f13f15a1,ASCENSION MACOMB OAKLAND HOSPITAL MOTOR CITY INTERNISTS,Kristen,Tier 1,Tier 1,2025-10-20,2026-09-08,Tier 1,Joel agrees
efc01329-3254-49cb-8fd4-1a6de92fe5ba,Trinity IHA Primary & Urgent Care - South Lyon,Kristen,Tier 1,Tier 1,2025-08-25,2025-08-25,Tier 1,Joel agrees
fd916cf0-7e60-4f1d-bf81-a8f9d6051c63,Trinity Medical Center,Kristen,Tier 1,Tier 1,2025-01-08,2025-08-05,Tier 1,Joel agrees
13ccca87-4220-4fd6-84c8-1052a336e845,HENRY FORD WALK IN CLINIC,Kristen,Tier 2,Tier 3,,2025-12-11,Tier 2,Joel says Tier 3 — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
1730132077,Excel Health,Kristen,Tier 2,Tier 1,2025-06-06,2026-07-06,Tier 2,Joel T1 on 2025 spine (2025-06-06); a 2026 referral on 2026-07-06 but its service line is unknown — not applied; Joel to classify
ec8b9b1e-8728-4ac2-a391-aa0574a58e5d,Care Choice LLC,Kristen,Tier 2,Tier 2,,2025-10-27,Tier 2,Joel agrees
1558300699,Eastlake Pediatrics,Kristen,Tier 2,Tier 2,,2026-08-06,Tier 2,Joel agrees
5d9fc859-61b9-427b-bbc1-d7b47c5c953e,Henry Ford Ascension St John Children's Center,Kristen,Tier 2,Tier 2,,2025-11-28,Tier 2,Joel agrees
0daacd4e-c7e1-4704-b9d1-efe7f6b22924,One Health,Kristen,Tier 2,Prospect,,,Tier 2,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
1508856048,Southfield Pediatrics,Kristen,Tier 2,Tier 2,,2026-06-22,Tier 2,Joel agrees
2017eed7-ed9d-4f91-9331-1ef38e38e724,"AMITY INTERNAL MEDICINE, PC - MDVIP",Kristen,Tier 2,Tier 2,,2025-09-26,Tier 2,Joel agrees
73e281ce-3e3c-4048-afb7-bb11160a109f,Correct Cornerstone Pediatrics - 9 Mile,Kristen,Tier 2,Tier 2,,2026-08-12,Tier 2,Joel agrees
763b439e-f902-4c9a-b7a7-345cf16d00e0,Sam Bernstein Law,Kristen,Tier 1,Tier 1,2026-08-12,2026-08-12,Tier 1,Joel agrees
9d486232-ffab-4685-aa35-45d74618d1e7,Covenant Community Care - Grosse Pointe,Kristen,Tier 2,Tier 2,,2026-07-08,Tier 2,Joel agrees
a92c6a22-db49-4fd2-b6ea-8c9411430f92,Schoenherr Internal Medicine,Kristen,Tier 2,Tier 1,2025-12-03,2025-12-03,Tier 2,"Joel T1 on 2025-only evidence (trigger 2025-12-03, last referral 2025-12-03) — not applied"
043b64e7-0ea8-4881-8f0f-58fa37c2046b,Trinity IHA Senior Primary Care,Kristen,Tier 2,Tier 2,,2026-06-04,Tier 2,Joel agrees
1487775292,River District Family Practice (Henry Ford) - St. Clair,Kristen,Tier 2,Tier 2,,2026-08-20,Tier 2,Joel agrees
1558467373,Chander Kanta MD,Kristen,Tier 2,Tier 2,,2025-08-18,Tier 2,Joel agrees
1639490493,Grace Medical of Troy,Kristen,Tier 2,Tier 1,2026-09-09,2026-09-09,Tier 1,"Joel T1, spine referral 2026-09-09 (2026 evidence)"
1d0a3fc4-bd55-4b73-b1fa-eb6ad99ce4e0,Corewell Health Urgent Care,Kristen,Tier 2,Prospect,,,Tier 2,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
2c60eae5-2763-4890-8b2c-79d3e64f8375,Plymouth PT,Kristen,Tier 2,Tier 1,2025-12-15,2026-07-24,Tier 2,Joel T1 on 2025 spine (2025-12-15); a 2026 referral on 2026-07-24 but its service line is unknown — not applied; Joel to classify
4847379a-d2bb-413e-81a8-16188564aef7,David Weissman MD,Kristen,Tier 2,Tier 1,2025-07-23,2026-08-03,Tier 2,Joel T1 on 2025 spine (2025-07-23); a 2026 referral on 2026-08-03 but its service line is unknown — not applied; Joel to classify
577210d0-6649-4e69-ad97-285f00706766,"ADULT MEDICAL CARE, PLLC",Kristen,Tier 2,Tier 2,,2026-05-19,Tier 2,Joel agrees
591f9466-d788-4dd1-bb39-dcafc7382eba,LIVONIA MEDICAL CLINIC,Kristen,Tier 2,Tier 2,,2025-12-24,Tier 2,Joel agrees
65b1fbb3-7ede-4c04-85dd-5d6d03be8a00,Maplecrest Medical Urgent Care,Kristen,Tier 2,Tier 2,,2025-09-16,Tier 2,Joel agrees
9d8474e5-a7b6-465e-b626-81635fd4f242,Priority Medical Center,Kristen,Tier 2,Tier 2,,2025-06-03,Tier 2,Joel agrees
c0e14de4-64b6-4e13-9f94-68c10bb21212,Port Huron Family Care,Kristen,Tier 2,Tier 2,,2025-10-02,Tier 2,Joel agrees
cbb6770d-0a7e-4610-a0a9-34566000818b,Shelby Pediatric Associates & Child Lung Center,Kristen,Tier 2,Tier 2,,2025-12-09,Tier 2,Joel agrees
d8ff1cd2-2381-49b9-888e-735fa62b95bc,SG PEDIATRICS,Kristen,Tier 2,Prospect,,,Tier 2,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
da5f0c30-6e43-4e83-ad66-93022143dd8d,Pioneer Medical Associates,Kristen,Tier 2,Tier 1,2025-11-26,2025-11-26,Tier 2,"Joel T1 on 2025-only evidence (trigger 2025-11-26, last referral 2025-11-26) — not applied"
eeac8d57-c925-4436-bff5-153a7bd2a384,Marshall Family Chiropractic,Kristen,Tier 2,Tier 1,2025-11-04,2025-11-04,Tier 2,"Joel T1 on 2025-only evidence (trigger 2025-11-04, last referral 2025-11-04) — not applied"
